/projects/mobile-phone/make-changes-web-site-android/	13,15	1
/projects/mobile-phone/cad-augmented-reality-debug-kudan/	-	1
/projects/php/fingerprint-analysis-android-app/	-	1
/projects/mobile-phone/mobile-development-15815319/	-	1
/projects/graphic-design/build-android-app-15815281/	-	1
/projects/mobile-phone/add-auto-renewal-subscription-apple/	-	1
/projects/mobile-phone/cad-augmented-reality-android-app/	-	1
/projects/mobile-phone/mobile-development-15815184/	-	1
/projects/mobile-phone/mobile-development-15815138/	-	1
/projects/php/website-apple-app-andriod-app/	-	1
/projects/mobile-phone/android-app-15814967/	-	1
/projects/mobile-phone/mobile-development-15814956/	1,7	1
/projects/php/bitcoin-cryptocurrency-exchange-platform-15786569/	3,10,9	10
/projects/mobile-phone/java-script/	-	10
/projects/mobile-phone/review-correct-existing-call-sms/	7	10
/projects/android/app-development-android-15786449/	-	10
/projects/mobile-phone/develop-quiz-mobile-application/	1,15,7	10
/projects/mobile-phone/ionic-app-needs-display-filter-15786440/	3,7,5,6	10
/projects/php/hire-mobile-app-developer-15786324/	-	10
/projects/mobile-phone/mobile-development-15786395/	5,6	10
/projects/php/android-ios-app-developer-laravel/	-	10
/projects/mobile-phone/ionic-app-needs-display-filter-15786389/	3,1,15,7,9	10
/projects/php/android-app-15786353/	-	10
/projects/mobile-phone/simple-data-analytical-app-using/	4,5,6,7	10
/projects/php/agency-looking-create-ecommerce-website/	5,6,7,13	10
/projects/mobile-phone/simple-android-mobile-app-your/	5,6,0	10
/projects/php/installing-riot-web-client-riot/	-	10
/projects/php/help-installing-riot-web-client/	-	10
/projects/html/project-for-giang/	-	10
/projects/php/mobile-app-for-existing-site/	-	10
/projects/iphone/need-ios-developer-est/	-	10
/projects/mobile-phone/mobile-development-15786041/	-	10
/projects/mobile-phone/need-android-app-asset-management/	5,6,13	10
/projects/mobile-phone/mobile-development-15786113/	-	10
/projects/php/implement-fanburst-api-existing-android/	9	10
/projects/mobile-phone/need-android-app-15786101/	5,6,13	10
/projects/php/lost-phone-information-retrieval/	-	10
/projects/mobile-phone/mobile-development-15786036/	-	10
/projects/mobile-phone/suggest-working-android-app/	-	10
/projects/php/replace-soundcloud-api-with-fanburst/	9	10
/projects/html/mobile-development-15785261/	-	10
/projects/mobile-phone/iphone-ipad-app-15785967/	-	10
/projects/programming/need-programmer-15785863/	0,1,3,5,6,7,11	10
/projects/mobile-phone/text-photo-android-application/	-	10
/projects/mobile-phone/mobile-development-15785823/	-	10
/projects/mobile-phone/mobile-development-15785799/	-	10
/projects/mobile-phone/mobile-development-15785745/	-	10
/projects/php/hybrid-apps-ios-android/	-	10
/projects/mobile-phone/geo-location-based-augmented-reality/	-	10
/projects/mobile-phone/android-app-15785397/	7,13	10
/projects/mobile-phone/app-add/	-	10
/projects/mobile-phone/edit-application-call-recorder-15785366/	-	10
/projects/mobile-phone/android-app-15785237/	-	10
/projects/mobile-phone/augmented-reality-app-for-both/	7	10
/projects/html/mobile-website-mobile-only-15785112/	-	10
/projects/mobile-phone/app-development-15785058/	3,10	10
/projects/android/make-photo-editing-app-where/	7,10,15	10
/projects/graphic-design/bitcoin-cryptocurrency-exchange-platform/	7,5,6,13,12	10
/projects/mobile-phone/build-app-15784775/	7,10,13	10
/projects/mobile-phone/mobile-development-15784771/	-	10
/projects/php/create-music-streaming-native-app/	-	10
/projects/website-design/pay-loan-payday-loan-check/	-	10
/projects/php/global-magento-shop-blog-ios-15784598/	3,7,10	10
/projects/php/create-firebase-chat-app/	-	10
/projects/android/project-for-chandrika/	-	10
/projects/php/global-magento-shop-blog-ios/	3,7,10	10
/projects/php/uber-style-dating-app/	13,10,7	10
/projects/php/fashion-rental-store/	-	10
/projects/mobile-phone/cad-viewer-augmented-reality-android/	7	10
/projects/mobile-phone/other-not-sure-15784317/	-	10
/projects/mobile-phone/mobile-development-15784287/	-	10
/projects/php/update-edit-website/	-	10
/projects/android/firebase-image-push-notification-for/	-	10
/projects/mobile-phone/android-app-15784001/	-	10
/projects/mobile-phone/appcelerator-titanium-mobile-app/	7,10	10
/projects/mobile-phone/ionic-creator/	7	10
/projects/mobile-phone/ios-dating-app-15783622/	7,10	10
/projects/mobile-phone/android-app-for-screen-sharing/	-	10
/projects/javascript/device-app-sharepoint-expert/	-	10
/projects/php/android-image-push-notification-urgent/	7,15	10
/projects/mobile-phone/need-app-built-that-runs/	-	10
/projects/mobile-phone/ios-network-communication-client/	7	10
/projects/mobile-phone/android-network-communication-client/	7	10
/projects/mobile-phone/mobile-app-for-optics/	-	10
/projects/mobile-phone/android-ios-website-15783542/	-	10
/projects/php/add-firebase-facebook-button-android/	-	10
/projects/mobile-phone/develop-android-application-15783462/	7	10
/projects/mobile-phone/mobile-development-15783410/	-	10
